jis_code	url	system_type
23216	https://en3-jg.d1-law.com/tokoname/d1w_reiki/reiki.html	d1-law
23217	https://www1.g-reiki.net/konan/reiki_menu.html	g-reiki
23219	https://krt600.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
23220	https://www.city.inazawa.aichi.jp/category/7-27-0-0-0-0-0-0-0-0.html	reiki_menu
23221	https://www1.g-reiki.net/shinshiro/reiki_menu.html	g-reiki
23222	https://www1.g-reiki.net/tokai-city/reiki_menu.html	g-reiki
23223	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A8583316D	d1-law
23224	https://www.city.chita.lg.jp/reiki_int/reiki_menu.html	taikei
23225	https://en3-jg.d1-law.com/chiryu/d1w_reiki/reiki.html	d1-law
23226	https://www1.g-reiki.net/owariasahi.city/reiki_menu.html	g-reiki
23227	https://www1.g-reiki.net/takahama/reiki_menu.html	g-reiki
23228	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85833172	d1-law
23229	https://www1.g-reiki.net/toyoake/reiki_menu.html	g-reiki
23230	https://www.city.nisshin.lg.jp/section/reiki_int/reiki_menu.html	taikei
23231	https://www1.g-reiki.net/city.tahara/reiki_menu.html	g-reiki
23232	https://www1.g-reiki.net/aisai/reiki_menu.html	g-reiki
23233	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A858331D2	d1-law
23234	https://www2.city.kitanagoya.lg.jp/reiki_int/reiki_menu.html	taikei
23235	https://www1.g-reiki.net/yatomi/reiki_menu.html	g-reiki
23236	https://www1.g-reiki.net/aichi-miyoshi/reiki_menu.html	g-reiki
23237	https://www1.g-reiki.net/ama/reiki_menu.html	g-reiki
23238	https://www1.g-reiki.net/nagakute/reiki_menu.html	g-reiki
23302	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85835820	d1-law
23342	https://www1.g-reiki.net/toyoyama/reiki_menu.html	g-reiki
23361	https://www.town.oguchi.lg.jp/ftpdirect/reiki_int/reiki_menu.html	taikei
23362	https://en3-jg.d1-law.com/fuso/d1w_reiki/reiki.html	d1-law
23424	https://www1.g-reiki.net/oharu/reiki_menu.html	g-reiki
23425	https://www1.g-reiki.net/kanie/reiki_menu.html	g-reiki
23427	https://www1.g-reiki.net/tobishima/reiki_menu.html	g-reiki
23441	https://www.town.agui.lg.jp/category2/reiki/reiki_menu.html	taikei
23442	https://ops-jg.d1-law.com/opensearch/SrGoF01/init?jctcd=8A8583811E	d1-law
23445	https://en3-jg.d1-law.com/minamichita/d1w_reiki/reiki.html	d1-law
23446	https://www.town.aichi-mihama.lg.jp/section/reiki_int/reiki_menu.html	taikei
23447	https://kri563.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
23501	https://www1.g-reiki.net/kota/reiki_menu.html	g-reiki
23561	https://www.town.shitara.lg.jp/online/reiki/reiki_menu.html	taikei
23562	https://www1.g-reiki.net/town.toei/reiki_menu.html	g-reiki
23563	https://www.vill.toyone.aichi.jp/section/reiki_int/reiki_menu.html	taikei
24000	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85924EFA	d1-law
24201	https://en3-jg.d1-law.com/tsu/d1w_reiki/reiki.html	d1-law
24202	http://www.city.yokkaichi.mie.jp/reiki/reiki.html	taikei
24203	http://reikisyu.city.ise.mie.jp/ise/reiki_menu.html	taikei
24204	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A859299FE	d1-law
24205	https://www1.g-reiki.net/kuwana/reiki_menu.html	g-reiki
24207	https://en3-jg.d1-law.com/suzuka/d1w_reiki/reiki.html	d1-law
24208	https://en3-jg.d1-law.com/nabari/d1w_reiki/reiki.html	d1-law
24209	https://www1.g-reiki.net/owase/reiki_menu.html	g-reiki
24210	https://www1.g-reiki.net/kameyama/reiki_menu.html	g-reiki
24211	https://en3-jg.d1-law.com/toba/d1w_reiki/reiki.html	d1-law
24212	https://www.city.kumano.lg.jp/reiki_int/reiki_menu.html	taikei
24214	https://www2.city.inabe.mie.jp/reiki/reiki_menu.html	taikei
24215	https://www1.g-reiki.net/city.shima.mie/reiki_menu.html	g-reiki
24216	https://en3-jg.d1-law.com/iga/d1w_reiki/reiki.html	d1-law
24303	https://www.town.kisosaki.lg.jp/reiki/reiki_menu.html	taikei
24324	https://www.town.toin.lg.jp/section/reiki/reiki_menu.html	taikei
24341	https://en3-jg.d1-law.com/komono/d1w_reiki/reiki.html	d1-law
24343	https://www2.town.asahi.mie.jp/reiki/reiki_menu.html	taikei
24344	https://en3-jg.d1-law.com/kawagoe/d1w_reiki/reiki.html	d1-law
24441	https://www.town.taki.mie.jp/section/reiki_int/reiki_menu.html	taikei
24442	https://en3-jg.d1-law.com/meiwa/d1w_reiki/reiki.html	d1-law
24443	https://en3-jg.d1-law.com/oodai/d1w_reiki/reiki.html	d1-law
24461	https://kizuna.town.tamaki.mie.jp/reiki/index.html	taikei
24470	https://www1.g-reiki.net/watarai/reiki_menu.html	g-reiki
24471	https://en3-jg.d1-law.com/taiki/d1w_reiki/reiki.html	d1-law
24472	https://www.town.minamiise.lg.jp/section/reiki_int/reiki_menu.html	taikei
24543	https://en3-jg.d1-law.com/kihoku/d1w_reiki/reiki.html	d1-law
24561	https://en3-jg.d1-law.com/mihama/d1w_reiki/reiki.html	d1-law
24562	http://www.town.kiho.lg.jp/reiki_int/reiki_menu.html	taikei
25000	https://www.pref.shiga.lg.jp/site/jourei/reiki_int/reiki_menu.html	taikei
25201	https://www1.g-reiki.net/city.otsu/reiki_menu.html	g-reiki
25202	https://www.city.hikone.lg.jp/section/reiki_int/	独自
25203	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85A2034D	d1-law
25204	https://www1.g-reiki.net/city.omihachiman/reiki_menu.html	g-reiki
25206	https://www1.g-reiki.net/kusatsu/reiki_menu.html	g-reiki
25207	https://www2.city.moriyama.lg.jp/reiki_int/reiki_menu.html	taikei
25208	http://www.city.ritto.lg.jp/reiki/reiki_menu.html	taikei
25209	https://www.city.koka.lg.jp/reiki/	taikei
25210	https://www.city.yasu.lg.jp/section/reiki_int/reiki_menu.html	taikei
25211	https://www.city.shiga-konan.lg.jp/section/reiki_int/reiki_menu.html	taikei
25212	https://www.city.takashima.lg.jp/section/reiki_int/reiki_menu.html	taikei
25213	https://www2.city.higashiomi.shiga.jp/reiki_int/reiki_menu.html	taikei
25214	https://www.city.maibara.lg.jp/reiki/reiki_taikei/taikei_default.html	taikei
25383	https://www1.g-reiki.net/town.shiga-hino/reiki_taikei/taikei_default.html	g-reiki
25384	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85A22DE0	d1-law
25425	https://www.town.aisho.shiga.jp/section/reiki_menu.html	taikei
25441	https://www.town.toyosato.shiga.jp/reiki/index.html	独自
25442	https://www.kouratown.jp/section/reiki_int/reiki_kana/r_50_no.html	taikei
25443	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85A253BF	d1-law
26000	https://www.pref.kyoto.jp/reiki/	taikei
26100	https://en3-jg.d1-law.com/kyoto/d1w_reiki/reiki.html	d1-law
26201	https://www.city.fukuchiyama.lg.jp/reiki/reiki_menu.html	taikei
26202	https://www.city.maizuru.kyoto.jp/html/reiki_int/reiki_menu.html	taikei
26203	https://en3-jg.d1-law.com/ayabe/d1w_reiki/reiki.html	d1-law
26204	http://reiki-web.city.uji.kyoto.jp/reiki/	taikei
26205	https://www.city.miyazu.kyoto.jp/reiki/reiki_int/reiki_menu.html	taikei
26206	https://www.city.kameoka.kyoto.jp/reiki_int/reiki_menu.html	taikei
26207	https://www.city.joyo.kyoto.jp/reiki_int/reiki_menu.html	taikei
26208	https://www.city.muko.kyoto.jp/section/reiki_int/reiki_menu.html	taikei
26209	https://www.city.nagaokakyo.lg.jp/html/reiki/reiki_menu.html	taikei
26210	https://www.city.yawata.kyoto.jp/reiki/reiki.html	reiki.html
26211	https://www.city.kyotanabe.lg.jp/reiki/reiki_menu.html	taikei
26212	https://www1.g-reiki.net/city.kyotango/reiki_menu.html	g-reiki
26213	https://www1.g-reiki.net/city.nantan/reiki_menu.html	g-reiki
26214	https://en3-jg.d1-law.com/kizugawa/d1w_reiki/reiki.html	d1-law
26303	http://www.town.oyamazaki.kyoto.jp/reiki/reiki_menu.html	taikei
26322	https://www.town.kumiyama.lg.jp/selfcontents/reiki_int/reiki_menu.html	taikei
26343	https://www.town.ide.kyoto.jp/section/reiki_int/reiki_menu.html	taikei
26344	https://www.town.ujitawara.kyoto.jp/section/reiki_int/reiki_menu.html	taikei
26364	http://www.town.kasagi.lg.jp/html/reiki_int/reiki_menu.html	taikei
26365	https://www.town.wazuka.lg.jp/section/reiki/reiki_menu.html	taikei
26366	http://reiki.town.seika.kyoto.jp/	taikei
26367	https://www.vill.minamiyamashiro.lg.jp/reiki/reiki_menu.html	taikei
26407	https://www1.g-reiki.net/town.kyotamba/reiki_menu.html	g-reiki
26463	https://www.town.ine.kyoto.jp/section/reiki/reiki.html	reiki.html
26465	https://www.town.yosano.lg.jp/reiki/reiki_menu.html	taikei
27000	https://www.pref.osaka.lg.jp/houbun/reiki/reiki_menu.html	taikei
27100	https://www1.g-reiki.net/reiki37e/reiki.html	g-reiki
27140	https://www.city.sakai.lg.jp/reiki/reiki_menu.html	taikei
27202	https://en3-jg.d1-law.com/kishiwada/d1w_reiki/reiki.html	d1-law
27203	https://www1.g-reiki.net/toyonaka/reiki_menu.html	g-reiki
27204	https://www1.g-reiki.net/city.ikeda/reiki_menu.html	g-reiki
27205	https://www2.city.suita.osaka.jp/reiki/d1w_reiki/reiki.html	d1-law
27206	https://www.city.izumiotsu.lg.jp/section/reiki/reiki_menu.html	taikei
27207	https://www.city.takatsuki.osaka.jp/bunsyo/reiki_int/reiki_menu.html	taikei
27208	https://www1.g-reiki.net/city.kaizuka/reiki_menu.html	g-reiki
27209	https://en3-jg.d1-law.com/moriguchi/d1w_reiki/reiki.html	d1-law
27210	https://kro600.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
27211	https://www.city.ibaraki.osaka.jp/office/hobun/reiki_int/reiki_menu.html	taikei
27212	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85C0D651	d1-law
27213	https://www1.g-reiki.net/city.izumisano/reiki_menu.html	g-reiki
27214	https://www1.g-reiki.net/tondabayashi/reiki_menu.html	g-reiki
27215	http://www2.city.neyagawa.osaka.jp/reiki/reiki_menu.html	taikei
27216	https://www.city.kawachinagano.lg.jp/static/reiki/reiki_menu.html	taikei
27217	https://en3-jg.d1-law.com/matsubara/d1w_reiki/reiki.html	d1-law
27218	https://www.city.daito.lg.jp/reiki_int/reiki_menu.html	taikei
27219	https://www1.g-reiki.net/city.osaka-izumi/reiki_menu.html	g-reiki
27220	https://www1.g-reiki.net/minoh/reiki_menu.html	g-reiki
27221	https://www.city.kashiwara.lg.jp/reiki/reiki_menu.html	taikei
27222	https://www1.g-reiki.net/city.habikino/reiki_menu.html	g-reiki
27223	https://en3-jg.d1-law.com/kadoma/d1w_reiki/reiki.html	d1-law
27224	https://www.city.settsu.osaka.jp/section/reiki/reiki_menu.html	taikei
27225	https://www.city.takaishi.lg.jp/section/reiki_int/reiki_menu.html	taikei
27226	https://en3-jg.d1-law.com/fujiidera/d1w_reiki/reiki.html	d1-law
27227	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85C0D6B1	d1-law
27228	https://en3-jg.d1-law.com/sennan/d1w_reiki/reiki.html	d1-law
27229	https://www1.g-reiki.net/shijonawate/reiki_menu.html	g-reiki
27230	https://www.city.katano.osaka.jp/reiki_int/reiki_menu.html	taikei
27231	https://www1.g-reiki.net/osakasayama/reiki_menu.html	g-reiki
27232	https://www.city.hannan.lg.jp/section/reiki_int/reiki_menu.html	taikei
27301	https://www1.g-reiki.net/shimamotocho/reiki_menu.html	g-reiki
27321	https://www.town.toyono.osaka.jp/reiki/d1w_reiki/reiki.html	d1-law
27322	https://en3-jg.d1-law.com/nose/d1w_reiki/reiki.html	d1-law
27341	https://en3-jg.d1-law.com/tadaoka/d1w_reiki/reiki.html	d1-law
27361	https://www.town.kumatori.lg.jp/section/reiki_int/reiki_menu.html	taikei
27362	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85C0FFB4	d1-law
27366	https://www.town.misaki.osaka.jp/reiki_int/reiki_menu.html	taikei
27381	https://www.town.taishi.osaka.jp/section/d1w_reiki/reiki.html	d1-law
27382	https://en3-jg.d1-law.com/kanan/d1w_reiki/reiki.html	d1-law
27383	https://www.vill.chihayaakasaka.osaka.jp/section/d1w_reiki/reiki.html	d1-law
28000	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85CFF43A	d1-law
28100	https://www1.g-reiki.net/city.kobe/reiki_taikei/taikei_default.html	g-reiki
28201	https://krl500.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
28202	https://www1.g-reiki.net/reiki4af/reiki.html	g-reiki
28203	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85D03F3D	d1-law
28204	http://regulations.bk2reiki.net/	独自
28205	https://www.city.sumoto.lg.jp/reiki/reiki.html	reiki.html
28206	https://www1.g-reiki.net/ashiya/reiki_menu.html	g-reiki
28207	https://en3-jg.d1-law.com/itami/d1w_reiki/reiki.html	d1-law
28208	https://www.city.aioi.lg.jp/reiki/reiki_int/reiki_menu.html	taikei
28209	https://www3.city.toyooka.lg.jp/reiki/reiki_menu.html	taikei
28210	https://www.city.kakogawa.lg.jp/section/reiki_int/reiki_menu.html	taikei
28212	http://www.city.ako.lg.jp/reiki/reiki_menu.html	taikei
28213	https://en3-jg.d1-law.com/nishiwaki/d1w_reiki/reiki.html	d1-law
28214	https://www2.city.takarazuka.hyogo.jp/reiki_int/reiki_menu.html	taikei
28215	https://www.city.miki.lg.jp/reiki_int/reiki_menu.html	taikei
28216	https://www.city.takasago.lg.jp/section/info_reiki/reiki.html	reiki.html
28217	https://www2.city.kawanishi.hyogo.jp/reiki/reiki_kana/r_50_to.html	taikei
28218	https://www.city.ono.hyogo.jp/section/~somu/reiki/reiki_menu.html	taikei
28219	https://krb500.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
28220	https://www.city.kasai.hyogo.jp/d1w_reiki/reiki.html	d1-law
28221	https://www.city.tambasasayama.lg.jp/section/reiki_int/reiki_menu.html	taikei
28222	https://www.city.yabu.hyogo.jp/section/reiki_int/reiki_menu.html	taikei
28223	https://www.city.tamba.lg.jp/section/reiki/reiki_menu.html	reiki_menu
28224	https://www1.g-reiki.net/city.minamiawaji/reiki_menu.html	g-reiki
28225	https://www.city.asago.hyogo.jp/reiki/reiki_menu.html	taikei
28226	https://www.city.awaji.lg.jp/reiki/reiki.html	reiki.html
28227	https://www1.g-reiki.net/city.shiso/reiki_menu.html	g-reiki
28228	https://www.city.kato.lg.jp/section/reiki/reiki_menu.html	taikei
28229	https://www1.g-reiki.net/city.tatsuno/reiki_menu.html	g-reiki
28301	https://www1.g-reiki.net/inagawa/reiki_menu.html	g-reiki
28365	https://en3-jg.d1-law.com/taka/d1w_reiki/reiki.html	d1-law
28381	https://www.town.hyogo-inami.lg.jp/reiki/reiki_menu.html	taikei
28382	http://www.town.harima.lg.jp/d1w_reiki/reiki.html	d1-law
28442	https://www.town.ichikawa.lg.jp/div/soumu/htm/reiki/reiki.html	reiki.html
28443	https://en3-jg.d1-law.com/fukusaki/d1w_reiki/reiki.html	d1-law
28446	http://www.town.kamikawa.hyogo.jp/html/reiki/reiki_menu.html	taikei
28464	https://www.town.hyogo-taishi.lg.jp/static/reiki/reiki.html	reiki.html
28481	https://www.town.kamigori.hyogo.jp/section/reiki_int/reiki_menu.html	taikei
28501	https://www.town.sayo.lg.jp/reikisyuu/reiki.html	reiki.html
28585	https://www.town.mikata-kami.lg.jp/gyouseijouhou/4705.html	d1-law
28586	https://www1.g-reiki.net/town.shinonsen.hyogo/reiki_menu.html	g-reiki
29000	https://krk401.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
29201	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85DFA88B	d1-law
29202	https://www.city.yamatotakada.nara.jp/section/d1w_reiki/reiki.html	d1-law
29203	https://www.city.yamatokoriyama.lg.jp/section/reiki_int/reiki_menu.html	taikei
29204	https://en3-jg.d1-law.com/tenri/d1w_reiki/reiki.html	d1-law
29205	https://www.city.kashihara.nara.jp/section/reiki/reiki.html	reiki.html
29206	https://en3-jg.d1-law.com/sakurai/d1w_reiki/reiki.html	d1-law
29207	https://www.city.gojo.lg.jp/section/reiki_int/reiki_menu.html	taikei
29208	https://www.city.gose.nara.jp/html/reiki_int/reiki_menu.html	taikei
29209	https://www.city.ikoma.lg.jp/html/reiki_int/reiki_menu.html	taikei
29210	https://krk411.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
29211	https://www1.g-reiki.net/city.katsuragi/reiki_menu.html	g-reiki
29212	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A85DFA8F1	d1-law
29322	https://www.vill.yamazoe.nara.jp/reiki_int/reiki_menu.html	taikei
29342	https://www1.g-reiki.net/town.heguri.nara/reiki_menu.html	g-reiki
29343	https://www1.g-reiki.net/town.sango/reiki_menu.html	g-reiki
29344	https://www.town.ikaruga.nara.jp/reiki_int/reiki_menu.html	taikei
29345	https://www.town.ando.nara.jp/html/reiki_menu.html	taikei
29361	https://www.town.nara-kawanishi.lg.jp/html/reiki_int/reiki_menu.html	taikei
29362	https://www1.g-reiki.net/town.miyake/reiki_menu.html	g-reiki
29363	https://www.town.tawaramoto.nara.jp/section/05_others/reiki_int/reiki_menu.html	taikei
29385	https://www.vill.soni.nara.jp/div/soumu/htm/reiki_int/reiki_menu.html	taikei
29386	https://lg.joureikun.jp/mitsue_vill/reiki/	joureikun
29401	https://www.town.takatori.nara.jp/reiki/reiki_int/reiki_menu.html	taikei
29402	https://www.asukamura.jp/reiki/reiki_menu.html	taikei
29424	https://krk432.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
29425	https://www.town.oji.nara.jp/reiki_int/reiki_menu.html	taikei
29426	https://www.town.koryo.nara.jp/html/reiki_int/reiki_menu.html	taikei
29427	https://www.town.kawai.nara.jp/section/reiki/reiki_menu.html	taikei
29441		
29442	http://www.town.oyodo.lg.jp/reiki/reiki_menu.html	taikei
29443	https://www.town.shimoichi.lg.jp/kids/reiki/reiki_menu.html	taikei
29444	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A85DFF900	d1-law
29446		
29447		
29449		
29450		
29451		
29452	https://en3-jg.d1-law.com/kawakami/d1w_reiki/reiki.html	d1-law
29453		
30000	https://www.pref.wakayama.lg.jp/prefg/010100/reiki/reiki_menu.html	taikei
30201	https://krt800.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
30202	https://www.city.kainan.lg.jp/section/reiki/reiki_menu.html	taikei
30203	https://www.city.hashimoto.lg.jp/section/reiki_menu.html	taikei
30204	http://www2.city.arida.lg.jp/e_reiki/reiki.html	reiki.html
30205	https://www.city.gobo.lg.jp/section/reiki_int/reiki_menu.html	taikei
30206	https://www.city.tanabe.lg.jp/section/reiki/reiki.html	reiki.html
30207	http://www.city.shingu.lg.jp/div/soumu-1/htm/d1w_reiki/reiki.html	d1-law
30208	https://www1.g-reiki.net/kinokawa/reiki_menu.html	g-reiki
30209	https://www1.g-reiki.net/city.iwade/reiki_menu.html	g-reiki
30304	https://www.town.kimino.wakayama.jp/section/reiki/reiki_menu.html	taikei
30341	https://www.town.katsuragi.wakayama.jp/reiki/reiki_menu.html	taikei
30343	https://en3-jg.d1-law.com/kudoyama/d1w_reiki/reiki.html	d1-law
30344	http://www.town.koya.wakayama.jp/reiki_int/reiki_menu.html	taikei
30361	https://en3-jg.d1-law.com/yuasa/d1w_reiki/reiki.html	d1-law
30362	https://www.town.hirogawa.wakayama.jp/reiki/reiki_menu.html	taikei
30366	https://www.town.aridagawa.lg.jp/section/reiki/reiki_menu.html	taikei
30381	http://www.town.mihama.wakayama.jp/other-contents/reiki_int/reiki_menu.html	taikei
30382	http://www.town.wakayama-hidaka.lg.jp/other-contents/reiki_int/reiki_menu.html	taikei
30383	http://www.town.yura.wakayama.jp/other-contents/reiki_int/reiki_menu.html	taikei
30390	https://www.town.wakayama-inami.lg.jp/reiki/reiki_menu.html	taikei
30391	https://en3-jg.d1-law.com/minabe/d1w_reiki/reiki.html	d1-law
30392	http://reiki.town.hidakagawa.lg.jp/reiki_int/reiki_menu.html	taikei
30401	https://krr324.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
30404	http://www.town.kamitonda.lg.jp/section/reiki/reiki_menu.html	taikei
30406	https://www.town.susami.lg.jp/other-contents/reiki_int/reiki_menu.html	taikei
30421	http://www.town.nachikatsuura.wakayama.jp/div/somu/htm/reiki/reiki.html	reiki.html
30422		
30424		
30427		
30428	https://www.town.kushimoto.wakayama.jp/reiki_int/reiki_menu.html	taikei
31000	https://www1.g-reiki.net/tottori/reiki_menu.html	g-reiki
31201	https://www.city.tottori.lg.jp/reiki/reiki_menu.html	taikei
31202	http://reiki.city.yonago.lg.jp/reiki/reiki.html	reiki.html
31203	https://www.city.kurayoshi.lg.jp/d1w_reiki/reiki.html	d1-law
31204	https://www.city.sakaiminato.lg.jp/d1w_reiki/reiki.html	d1-law
31302	http://www.iwami.gr.jp/reiki_int/reiki_menu.html	taikei
31325	https://www.town.wakasa.tottori.jp/section/reiki_int/reiki_menu.html	taikei
31328	https://www.chizutown.jp/contents/reiki_202412/reiki_menu.html	taikei
31329	https://public.joureikun.jp/yazu_town/reiki/	joureikun
31364	http://www.town.misasa.tottori.jp/~misasa01/NewReiki/reiki_menu.html	taikei
31370	https://www.yurihama.jp/reiki/reiki_menu.html	taikei
31371	https://www1.g-reiki.net/kotoura/reiki_menu.html	g-reiki
31372	http://www2.e-hokuei.net/reiki_int/reiki_menu.html	taikei
31384	https://www.hiezu.jp/reiki_int/reiki_menu.html	taikei
31386	https://www.daisen.jp/reiki/reiki_menu.html	taikei
31389	https://www.town.nanbu.tottori.jp/reiki/	taikei
31390	https://www1.g-reiki.net/houki/reiki_menu.html	g-reiki
31401	https://lg.joureikun.jp/nichinan_town/	joureikun
31402	http://www.town.hino.tottori.jp/reiki/reiki_menu.html	taikei
31403	https://www.town-kofu.jp/reiki/reiki_menu.html	taikei
32000	https://krm101.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
32201	https://krr130.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
32202	https://ops-jg.d1-law.com/opensearch/SrFeF01/init?jctcd=8A8B78EA9C	d1-law
32203	https://public2.legalcrud.com/izumo_city/reiki/	legalcrud
32204	https://www1.g-reiki.net/masuda/reiki_menu.html	g-reiki
32205	http://www.iwamigin.jp/ohda/reiki/index.html	taikei
32206	https://www1.g-reiki.net/city.yasugi/reiki_menu.html	g-reiki
32207	https://www1.g-reiki.net/city.gotsu/reiki_menu.html	g-reiki
32209	https://www1.g-reiki.net/unnan/reiki_menu.html	g-reiki
32343	https://www.town.okuizumo.shimane.jp/reiki/reiki_int/	taikei
32386	https://www.iinan.jp/reiki/reiki_int/reiki_menu.html	taikei
32441	https://www.town.shimane-kawamoto.lg.jp/reiki/reiki_menu.html	taikei
32448	https://gov.town.shimane-misato.lg.jp/reiki_int/reiki_menu.html	taikei
32449	https://www1.g-reiki.net/town.ohnan/reiki_menu.html	g-reiki
32501	https://www1.g-reiki.net/tsuwano/reiki_menu.html	g-reiki
32505	https://www1.g-reiki.net/yoshika/reiki_menu.html	g-reiki
32525	https://www.town.ama.shimane.jp/chousei/jourei	独自
32526	https://www1.g-reiki.net/nishinoshima.shimane/reiki_menu.html	g-reiki
32527	http://www.vill.chibu.lg.jp/gyosei/reiki/153	独自
32528		
33000	http://210.236.99.57/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
33100	https://krq800.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
33202	https://krm203.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
33203	https://www1.g-reiki.net/tsuyama/reiki_menu.html	g-reiki
33204	https://www1.g-reiki.net/city.tamano/reiki_menu.html	g-reiki
33205	https://www.city.kasaoka.okayama.jp/reiki_int/reiki_menu.html	taikei
33207	https://www1.g-reiki.net/city.ibara.okayama/reiki_menu.html	g-reiki
33208	https://www1.g-reiki.net/soja/reiki_menu.html	g-reiki
33209	https://www.city.takahashi.lg.jp/reiki_int/reiki_menu.html	taikei
33210	https://krr139.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
33211	https://krr138.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
33212	https://www1.g-reiki.net/setouchi/reiki_menu.html	g-reiki
33213	https://www1.g-reiki.net/akaiwa_reiki/reiki_menu.html	g-reiki
33214	https://www.city.maniwa.lg.jp/reiki/reiki_menu.html	taikei
33215	https://www.city.mimasaka.lg.jp/section/reiki/reiki_menu.html	taikei
33216	https://www1.g-reiki.net/city.asakuchi/reiki_menu.html	g-reiki
33346	https://www.town.wake.lg.jp/section/reiki/reiki_menu.html	taikei
33423	https://www1.g-reiki.net/town.hayashima/reiki_menu.html	g-reiki
33445	https://en3-jg.d1-law.com/satosho/d1w_reiki/reiki.html	d1-law
33461	https://en3-jg.d1-law.com/yakage/d1w_reiki/reiki.html	d1-law
33586	http://www.vill.shinjo.okayama.jp/reiki_int/reiki_menu.html	taikei
33606	https://www1.g-reiki.net/town.kagamino/reiki_menu.html	g-reiki
33622	https://www1.g-reiki.net/town.shoo/reiki_menu.html	g-reiki
33623	https://www.town.nagi.okayama.jp/reiki_int/reiki_menu.html	taikei
33643	https://www.vill.nishiawakura.okayama.jp/inc/d1w_reiki/reiki.html	d1-law
33663	https://reiki.town.kumenan.lg.jp/reiki_menu.html	taikei
33666	https://www.town.okayama-misaki.lg.jp/	reiki_menu
33681	https://www.town.kibichuo.lg.jp/reiki/reiki_menu.html	taikei
34000	https://ops-jg.d1-law.com/opensearch/SrMjF01/init?jctcd=8A8B97723A	d1-law
34100	http://reiki.city.hiroshima.jp/reiki/reiki.html	legal-square
34202	https://www.city.kure.lg.jp/~reiki/reiki.html	reiki.html
34203	https://www.city.takehara.lg.jp/section/d1w_reiki/reiki.html	d1-law
34204	https://www.city.mihara.hiroshima.jp/reiki_int/reiki_menu.html	taikei
34205	https://krm306.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
34207	https://www.city.fukuyama.hiroshima.jp/soumu/reiki_int/reiki_menu.html	taikei
34208	https://en3-jg.d1-law.com/fuchu-shi/d1w_reiki/reiki.html	d1-law
34209	https://en3-jg.d1-law.com/miyoshi/d1w_reiki/reiki.html	d1-law
34210	https://www.city.shobara.hiroshima.jp/d1w_reiki/reiki.html	d1-law
34211	https://www1.g-reiki.net/city.otake.hiroshima/reiki_menu.html	g-reiki
34212	https://www.city.higashihiroshima.lg.jp/section/reiki_int/reiki_menu.html	taikei
34213	https://www.city.hatsukaichi.hiroshima.jp/soshiki/2/15161.html	g-reiki
34214	https://www1.g-reiki.net/akitakata/reiki_menu.html	g-reiki
34215	https://krr068.legal-square.com/HAS-Shohin/page/SJSrbLogin.jsf	legal-square
34302	https://en3-jg.d1-law.com/fuchu/d1w_reiki/reiki.html	d1-law
34304	https://www1.g-reiki.net/town.kaita/reiki_menu.html	g-reiki
34307	https://www.town.kumano.hiroshima.jp/reiki/reiki_int/reiki_menu.html	taikei
