code	address	place	lat	lon
27-3	京都市伏見区桃陵町1番地の1	桃陵中学校	34.9282283	135.7658954
27-4	京都市伏見区東奉行町4番地	桃陵市営住宅管理事務所横駐車場	34.9311202	135.7673638
27-5	京都市伏見区片桐町1番地	桃陵市営住宅10棟(南側)	34.9317078	135.766461
27-6	京都市伏見区丹後町142番地	伏見南浜小学校(東側)	34.9286578	135.7632691
27-7	京都市伏見区丹後町142番地	伏見南浜小学校(南側)	34.9282796	135.7627487
27-8	京都市伏見区西柳町577番地	南浜児童館		
28-1	京都市伏見区向島善阿弥町2番地の3	向島小学校(南側)	34.9260367	135.7711616
28-2	京都市伏見区向島吹田河原町138番地	向島東中学校(西側)	34.9256716	135.777141
28-3	京都市伏見区向島善阿弥町2番地の3	向島小学校(西側)	34.9264062	135.7704106
28-4	京都市伏見区向島立河原町72番地の4	立河原公園		
28-5	京都市伏見区向島本丸町	和株式会社貸ガレージ	34.9238875	135.7707704
28-6	京都市伏見区向島藤ノ木町116番地の3	関西電力送配電株式会社所有地	34.9235908	135.7835383
28-7	京都市伏見区向島吹田河原町138番地	向島東中学校(南側)	34.9253461	135.7780422
29-1	京都市伏見区向島藤ノ木町82番地の5	向島藤の木小学校(東側)	34.9209385	135.7806776
29-2	京都市伏見区向島丸町36番地の60	丸町公園(南側)	34.9221594	135.777467
29-3	京都市伏見区向島鷹場町104番地の1	向島学生センター(南側)	34.9185516	135.7804592
29-4	京都市伏見区向島藤ノ木町82番地の5	向島藤の木小学校(南側)	34.9200764	135.780581
29-5	京都市伏見区向島藤ノ木町72番地の7	向島東公園(北側)	34.9200926	135.7779139
29-6	京都市伏見区向島鷹場町74番地の4	向島東公園西側緑地	34.9186466	135.7786671
29-7	京都市伏見区向島藤ノ木町85番地の14	向島ニュータウン9街区西側第13駐車場	34.9203908	135.7783567
30-1	京都市伏見区向島津田町91番地の62	津田第三公園		
30-2	京都市伏見区向島津田町95番地の1	元向島南小学校(正門横)	34.9234404	135.7663024
30-3	京都市伏見区向島津田町121番地の23	津田公園	34.9206352	135.7672523
30-4	京都市伏見区向島上林町34番地の6	上林公園	34.9195235	135.7631703
30-5	京都市伏見区向島津田町58番地の17	北津田公園	34.9213122	135.7650194
30-6	京都市伏見区向島二ノ丸町1番地の3	北川昇方		
30-7	京都市伏見区向島津田町136番地の4	南津田公園	34.9200134	135.7667733
30-8	京都市伏見区向島中島町107番地の1	向島中島公園	34.9196474	135.7687719
30-9	京都市伏見区向島上林町8番地の26	北上林公園	34.920221	135.7628704
31-1	京都市伏見区向島四ツ谷池14番地の33	向島ニュータウン第1駐車場	34.9201532	135.7753785
31-2	京都市伏見区向島四ツ谷池14番地の1	向島市営住宅5街区集会所	34.9191509	135.7743291
31-3	京都市伏見区向島二ノ丸町151番地	向島中央公園(向島ニュータウン5街区1棟南側)	34.9180209	135.774826
31-4	京都市伏見区向島二ノ丸町151番地	向島中央公園(向島運動公園北西側)	34.9175546	135.7745899
31-5	京都市伏見区向島四ツ谷池14番地の19	向島ニュータウン6街区2棟前広場(東側)	34.9191211	135.7773928
31-6	京都市伏見区向島二ノ丸町151番地	元向島二の丸小学校(西側)	34.9157072	135.7738818
31-7	京都市伏見区向島二ノ丸町151番地	向島中央公園(向島ニュータウン1街区6棟北側)	34.9160591	135.7718434
31-8	京都市伏見区向島二ノ丸町	向島本二ノ丸排水機場	34.9144162	135.7711681
32-1	京都市伏見区向島二ノ丸町346番地の38	二の丸公園	34.9192817	135.7715544
32-2	京都市伏見区向島二ノ丸町151番地の30	向島ニュータウンニノ丸北バス停前(南側)	34.9189142	135.7728466
32-3	京都市伏見区向島二ノ丸町151番地の30	向島ニュータウンニノ丸バス停前(北側)	34.9179465	135.7728573
32-4	京都市伏見区向島二ノ丸町151番地の30	向島ニュータウンニノ丸中バス停前(北東側)	34.9171636	135.771602
32-5	京都市伏見区向島二ノ丸町151番地の30	向島ニュータウンニノ丸3街区F棟(西側)	34.9188439	135.7699391
32-6	京都市伏見区向島二ノ丸町151番地の31	関西電力送配電株式会社所有地	34.9161382	135.7696869
32-7	京都市伏見区向島二ノ丸町151番地	近鉄向島駅前自転車置場	34.9154608	135.7697727
33-1	京都市伏見区桃山町立売35番地の2	月本誠一所有地	34.9318147	135.7694601
33-2	京都市伏見区桃山町泰長老176番地の1	タイムズUR観月橋駐車場(西側)	34.9301067	135.7680939
33-3	京都市伏見区桃山町泰長老176番地の1	観月橋団地管理事務所前	34.9301507	135.7700036
33-4	京都市伏見区桃山町泰長老99番地の10	若山俊一方		
34-1	京都市伏見区桃山町鍋島8番地の1	笠置屋桃山駐車場	34.9324851	135.7708534
34-2	京都市伏見区桃山町松平武蔵1番地	JR桃山駅東側	34.9325574	135.772586
