code	address	place	lat	lon
19-9	京都市左京区一乗寺野田町19	野田公園(北東)	35.0410633	135.7927821
20-1	京都市左京区一乗寺釈迦堂町1	八大神社(南側)	35.0440886	135.7939441
20-2	京都市左京区一乗寺西浦畑町19	西浦畑公園(南側)	35.0455007	135.7933591
20-3	京都市左京区一乗寺松田町170	一乗寺ひいらぎ公園 (東側)	35.0470701	135.7911032
20-4	京都市左京区一乗寺宮ノ東町54	辻公園(東側)	35.0432502	135.7911532
20-5	京都市左京区一乗寺里ノ西町35	修学院第二小学校(西側)	35.0446289	135.7881364
20-6	京都市左京区一乗寺里ノ西町35	修学院第二小学校(北側)	35.0450593	135.7889088
20-7	京都市左京区一乗寺東閉川原町1	【閉川原公園(西側)	35.0480026	135.7880729
20-8	京都市左京区一乗寺高槻町2	高槻公園(東側)	35.0449184	135.7858637
21-1	京都市左京区山端川岸町3	高岡弘美様方駐車場	35.054344	135.791216
21-2	京都市左京区山端橋ノ本町1	山端公園(南側)	35.0513817	135.7917418
21-3	京都市左京区修学院犬塚町30-1	修学院保育園	35.0505806	135.7932039
21-4	京都市左京区修学院沖殿町1	修学院小学校(南側)	35.052485	135.7947775
21-5	京都市左京区修学院犬塚町	左京土木みどり事務所管理地(白川通東側)	35.0507463	135.792415
21-6	京都市左京区山端柳ヶ坪町18	京都市修学院老人デイサービスセンター (北側西)	35.0495662	135.7915419
21-7	京都市左京区修学院檜峠町	【桧峠公園(南側)	35.0571755	135.7998537
21-8	京都市左京区修学院沖殿町	左京土木みどり事務所管理地(修学院離宮道バス停付近)	35.0525335	135.7927583
21-9	京都市左京区山端柳ヶ坪町15-5	叡山電鉄叡山本線一乗寺5号踏切(東側北)	35.0488694	135.7897701
21-10	京都市左京区修学院泉殿町3-1	修学院離宮道公園	35.0534717	135.7970887
22-1	京都市左京区上高野池ノ内町12-39	池ノ内公園(東側)	35.064848	135.7936627
22-2	京都市左京区上高野石田町101	鷺公園(北側)	35.0621497	135.7884772
22-3	京都市左京区上高野隣好町30	中川誠一樣方	35.0618534	135.794124
22-4	京都市左京区上高野鳥脇町3-11	鳥脇公園(東側)	35.0624096	135.7932421
22-5	京都市左京区上高野畑町	宝幢寺参詣者専用駐車場 (北側)	35.0601144	135.7996898
22-6	京都市左京区上高野東田町15-30	東田公園(東側南)	35.0619166	135.8032045
22-7	京都市左京区上高野松田町8	上高野小学校(東側)	35.0609499	135.7961271
22-8	京都市左京区上高野石田町101	鷺公園(南側)	35.0616667	135.7887133
23-1	京都市左京区八瀬近衛町	左京土木みどり事務所管理地(八瀬甲賀小路バス停付近)	35.0758153	135.8147129
23-2	京都市左京区八瀬近衛町684	石川和弘様所有地(九頭竜弁天前バス停付近)		
23-3	京都市左京区八瀬野瀬町	左京土木みどり事務所管理地(八瀬駅前バス停付近)	35.0664315	135.8077462
23-4	京都市左京区八瀬野瀬町	左京土木みどり事務所管理地(八瀬甲賀渕バス停付近)	35.0711996	135.8103801
24-1	京都市左京区八瀬花尻町49	ロイヤルガーデンテニスクラブ	35.1000841	135.8239554
24-2	京都市左京区八瀬秋元町139-2	秋元公園	35.0887067	135.8213885
24-3	京都市左京区八瀬秋元町577	左京区役所八瀬出張所		
24-4	京都市左京区八瀬秋元町323	八瀬小学校	35.0838343	135.8175218
24-5	京都市左京区八瀬近衛町	京都中央農協岩倉支店契約駐車場	35.0806795	135.8184895
