source_date	entity_type	jis_code	parent_jis_code	pref_code	pref_name	district_name	name	name_kana	full_name	name_romaji
2025-10-01	municipality	35208	35000	35	山口県		岩国市	いわくにし	山口県 岩国市	iwakuni-shi
2025-10-01	municipality	35210	35000	35	山口県		光市	ひかりし	山口県 光市	hikari-shi
2025-10-01	municipality	35211	35000	35	山口県		長門市	ながとし	山口県 長門市	nagato-shi
2025-10-01	municipality	35212	35000	35	山口県		柳井市	やないし	山口県 柳井市	city-yanai-shi
2025-10-01	municipality	35213	35000	35	山口県		美祢市	みねし	山口県 美祢市	mine-shi
2025-10-01	municipality	35215	35000	35	山口県		周南市	しゅうなんし	山口県 周南市	shunan-shi
2025-10-01	municipality	35216	35000	35	山口県		山陽小野田市	さんようおのだし	山口県 山陽小野田市	sanyo-onoda-shi
2025-10-01	municipality	35305	35000	35	山口県	大島郡	周防大島町	すおうおおしまちょう	山口県 周防大島町	suo-oshima-cho
2025-10-01	municipality	35321	35000	35	山口県	玖珂郡	和木町	わきちょう	山口県 和木町	waki-cho
2025-10-01	municipality	35341	35000	35	山口県	熊毛郡	上関町	かみのせきちょう	山口県 上関町	kaminoseki-cho
2025-10-01	municipality	35343	35000	35	山口県	熊毛郡	田布施町	たぶせちょう	山口県 田布施町	tabuse-cho
2025-10-01	municipality	35344	35000	35	山口県	熊毛郡	平生町	ひらおちょう	山口県 平生町	hirao-cho
2025-10-01	municipality	35502	35000	35	山口県	阿武郡	阿武町	あぶちょう	山口県 阿武町	abu-cho
2025-10-01	prefecture	36000		36	徳島県		徳島県	とくしまけん	徳島県	tokushima-ken
2025-10-01	municipality	36201	36000	36	徳島県		徳島市	とくしまし	徳島県 徳島市	tokushima-shi
2025-10-01	municipality	36202	36000	36	徳島県		鳴門市	なるとし	徳島県 鳴門市	naruto-shi
2025-10-01	municipality	36203	36000	36	徳島県		小松島市	こまつしまし	徳島県 小松島市	komatsushima-shi
2025-10-01	municipality	36204	36000	36	徳島県		阿南市	あなんし	徳島県 阿南市	anan-shi
2025-10-01	municipality	36205	36000	36	徳島県		吉野川市	よしのがわし	徳島県 吉野川市	yoshinogawa-shi
2025-10-01	municipality	36206	36000	36	徳島県		阿波市	あわし	徳島県 阿波市	awa-shi
2025-10-01	municipality	36207	36000	36	徳島県		美馬市	みまし	徳島県 美馬市	mima-shi
2025-10-01	municipality	36208	36000	36	徳島県		三好市	みよしし	徳島県 三好市	miyoshi-shi
2025-10-01	municipality	36301	36000	36	徳島県	勝浦郡	勝浦町	かつうらちょう	徳島県 勝浦町	katsuura-cho
2025-10-01	municipality	36302	36000	36	徳島県	勝浦郡	上勝町	かみかつちょう	徳島県 上勝町	kamikatsu-cho
2025-10-01	municipality	36321	36000	36	徳島県	名東郡	佐那河内村	さなごうちそん	徳島県 佐那河内村	sanagochi-mura
2025-10-01	municipality	36341	36000	36	徳島県	名西郡	石井町	いしいちょう	徳島県 石井町	ishii-cho
2025-10-01	municipality	36342	36000	36	徳島県	名西郡	神山町	かみやまちょう	徳島県 神山町	kamiyama-cho
2025-10-01	municipality	36368	36000	36	徳島県	那賀郡	那賀町	なかちょう	徳島県 那賀町	tokushima-naka-cho
2025-10-01	municipality	36383	36000	36	徳島県	海部郡	牟岐町	むぎちょう	徳島県 牟岐町	tokushima-mugi-cho
2025-10-01	municipality	36387	36000	36	徳島県	海部郡	美波町	みなみちょう	徳島県 美波町	minami-cho
2025-10-01	municipality	36388	36000	36	徳島県	海部郡	海陽町	かいようちょう	徳島県 海陽町	kaiyo-cho
2025-10-01	municipality	36401	36000	36	徳島県	板野郡	松茂町	まつしげちょう	徳島県 松茂町	matsushige-cho
2025-10-01	municipality	36402	36000	36	徳島県	板野郡	北島町	きたじまちょう	徳島県 北島町	kitajima-cho
2025-10-01	municipality	36403	36000	36	徳島県	板野郡	藍住町	あいずみちょう	徳島県 藍住町	aizumi-cho
2025-10-01	municipality	36404	36000	36	徳島県	板野郡	板野町	いたのちょう	徳島県 板野町	itano-cho
2025-10-01	municipality	36405	36000	36	徳島県	板野郡	上板町	かみいたちょう	徳島県 上板町	townkamiita-cho
2025-10-01	municipality	36468	36000	36	徳島県	美馬郡	つるぎ町	つるぎちょう	徳島県 つるぎ町	tokushima-tsurugi-cho
2025-10-01	municipality	36489	36000	36	徳島県	三好郡	東みよし町	ひがしみよしちょう	徳島県 東みよし町	higashimiyoshi-cho
2025-10-01	prefecture	37000		37	香川県		香川県	かがわけん	香川県	kagawa-ken
2025-10-01	municipality	37201	37000	37	香川県		高松市	たかまつし	香川県 高松市	takamatsu-shi
2025-10-01	municipality	37202	37000	37	香川県		丸亀市	まるがめし	香川県 丸亀市	marugame-shi
2025-10-01	municipality	37203	37000	37	香川県		坂出市	さかいでし	香川県 坂出市	sakaide-shi
2025-10-01	municipality	37204	37000	37	香川県		善通寺市	ぜんつうじし	香川県 善通寺市	zentsuji-shi
2025-10-01	municipality	37205	37000	37	香川県		観音寺市	かんおんじし	香川県 観音寺市	kanonji-shi
2025-10-01	municipality	37206	37000	37	香川県		さぬき市	さぬきし	香川県 さぬき市	sanuki-shi
2025-10-01	municipality	37207	37000	37	香川県		東かがわ市	ひがしかがわし	香川県 東かがわ市	higashikagawa-shi
2025-10-01	municipality	37208	37000	37	香川県		三豊市	みとよし	香川県 三豊市	mitoyo-shi
2025-10-01	municipality	37322	37000	37	香川県	小豆郡	土庄町	とのしょうちょう	香川県 土庄町	tonosho-cho
2025-10-01	municipality	37324	37000	37	香川県	小豆郡	小豆島町	しょうどしまちょう	香川県 小豆島町	shodoshima-cho
2025-10-01	municipality	37341	37000	37	香川県	木田郡	三木町	みきちょう	香川県 三木町	miki-cho
2025-10-01	municipality	37364	37000	37	香川県	香川郡	直島町	なおしまちょう	香川県 直島町	naoshima-cho
2025-10-01	municipality	37386	37000	37	香川県	綾歌郡	宇多津町	うたづちょう	香川県 宇多津町	utazu-cho
2025-10-01	municipality	37387	37000	37	香川県	綾歌郡	綾川町	あやがわちょう	香川県 綾川町	ayagawa-cho
2025-10-01	municipality	37403	37000	37	香川県	仲多度郡	琴平町	ことひらちょう	香川県 琴平町	kotohira-cho
2025-10-01	municipality	37404	37000	37	香川県	仲多度郡	多度津町	たどつちょう	香川県 多度津町	tadotsu-cho
2025-10-01	municipality	37406	37000	37	香川県	仲多度郡	まんのう町	まんのうちょう	香川県 まんのう町	manno-cho
2025-10-01	prefecture	38000		38	愛媛県		愛媛県	えひめけん	愛媛県	ehime-ken
2025-10-01	municipality	38201	38000	38	愛媛県		松山市	まつやまし	愛媛県 松山市	matsuyama-shi
2025-10-01	municipality	38202	38000	38	愛媛県		今治市	いまばりし	愛媛県 今治市	imabari-shi
2025-10-01	municipality	38203	38000	38	愛媛県		宇和島市	うわじまし	愛媛県 宇和島市	uwajima-shi
2025-10-01	municipality	38204	38000	38	愛媛県		八幡浜市	やわたはまし	愛媛県 八幡浜市	yawatahama-shi
2025-10-01	municipality	38205	38000	38	愛媛県		新居浜市	にいはまし	愛媛県 新居浜市	niihama-shi
2025-10-01	municipality	38206	38000	38	愛媛県		西条市	さいじょうし	愛媛県 西条市	saijo-shi
2025-10-01	municipality	38207	38000	38	愛媛県		大洲市	おおずし	愛媛県 大洲市	ozu-shi
2025-10-01	municipality	38210	38000	38	愛媛県		伊予市	いよし	愛媛県 伊予市	iyo-shi
2025-10-01	municipality	38213	38000	38	愛媛県		四国中央市	しこくちゅうおうし	愛媛県 四国中央市	shikokuchuo-shi
2025-10-01	municipality	38214	38000	38	愛媛県		西予市	せいよし	愛媛県 西予市	seiyo-shi
2025-10-01	municipality	38215	38000	38	愛媛県		東温市	とうおんし	愛媛県 東温市	toon-shi
2025-10-01	municipality	38356	38000	38	愛媛県	越智郡	上島町	かみじまちょう	愛媛県 上島町	kamijima-cho
2025-10-01	municipality	38386	38000	38	愛媛県	上浮穴郡	久万高原町	くまこうげんちょう	愛媛県 久万高原町	kumakogen-cho
2025-10-01	municipality	38401	38000	38	愛媛県	伊予郡	松前町	まさきちょう	愛媛県 松前町	masaki-cho
2025-10-01	municipality	38402	38000	38	愛媛県	伊予郡	砥部町	とべちょう	愛媛県 砥部町	tobe-cho
2025-10-01	municipality	38422	38000	38	愛媛県	喜多郡	内子町	うちこちょう	愛媛県 内子町	uchiko-cho
2025-10-01	municipality	38442	38000	38	愛媛県	西宇和郡	伊方町	いかたちょう	愛媛県 伊方町	ikata-cho
2025-10-01	municipality	38484	38000	38	愛媛県	北宇和郡	松野町	まつのちょう	愛媛県 松野町	matsuno-cho
2025-10-01	municipality	38488	38000	38	愛媛県	北宇和郡	鬼北町	きほくちょう	愛媛県 鬼北町	kihoku-cho
2025-10-01	municipality	38506	38000	38	愛媛県	南宇和郡	愛南町	あいなんちょう	愛媛県 愛南町	ainan-cho
2025-10-01	prefecture	39000		39	高知県		高知県	こうちけん	高知県	kochi-ken
2025-10-01	municipality	39201	39000	39	高知県		高知市	こうちし	高知県 高知市	kochi-shi
2025-10-01	municipality	39202	39000	39	高知県		室戸市	むろとし	高知県 室戸市	muroto-shi
2025-10-01	municipality	39203	39000	39	高知県		安芸市	あきし	高知県 安芸市	aki-shi
2025-10-01	municipality	39204	39000	39	高知県		南国市	なんこくし	高知県 南国市	nankoku-shi
2025-10-01	municipality	39205	39000	39	高知県		土佐市	とさし	高知県 土佐市	tosa-shi
2025-10-01	municipality	39206	39000	39	高知県		須崎市	すさきし	高知県 須崎市	susaki-shi
2025-10-01	municipality	39208	39000	39	高知県		宿毛市	すくもし	高知県 宿毛市	sukumo-shi
2025-10-01	municipality	39209	39000	39	高知県		土佐清水市	とさしみずし	高知県 土佐清水市	tosashimizu-shi
2025-10-01	municipality	39210	39000	39	高知県		四万十市	しまんとし	高知県 四万十市	shimanto-shi
2025-10-01	municipality	39211	39000	39	高知県		香南市	こうなんし	高知県 香南市	kochi-konan-shi
2025-10-01	municipality	39212	39000	39	高知県		香美市	かみし	高知県 香美市	kami-shi
2025-10-01	municipality	39301	39000	39	高知県	安芸郡	東洋町	とうようちょう	高知県 東洋町	toyo-cho
2025-10-01	municipality	39302	39000	39	高知県	安芸郡	奈半利町	なはりちょう	高知県 奈半利町	nahari-cho
2025-10-01	municipality	39303	39000	39	高知県	安芸郡	田野町	たのちょう	高知県 田野町	tanocho-cho
2025-10-01	municipality	39304	39000	39	高知県	安芸郡	安田町	やすだちょう	高知県 安田町	yasuda-cho
2025-10-01	municipality	39305	39000	39	高知県	安芸郡	北川村	きたがわむら	高知県 北川村	kitagawamura-mura
2025-10-01	municipality	39306	39000	39	高知県	安芸郡	馬路村	うまじむら	高知県 馬路村	umaji-mura
2025-10-01	municipality	39307	39000	39	高知県	安芸郡	芸西村	げいせいむら	高知県 芸西村	geisei-mura
2025-10-01	municipality	39341	39000	39	高知県	長岡郡	本山町	もとやまちょう	高知県 本山町	motoyama-cho
2025-10-01	municipality	39344	39000	39	高知県	長岡郡	大豊町	おおとよちょう	高知県 大豊町	otoyo-cho
2025-10-01	municipality	39363	39000	39	高知県	土佐郡	土佐町	とさちょう	高知県 土佐町	tosa-cho
2025-10-01	municipality	39364	39000	39	高知県	土佐郡	大川村	おおかわむら	高知県 大川村	okawa-mura
2025-10-01	municipality	39386	39000	39	高知県	吾川郡	いの町	いのちょう	高知県 いの町	ino-cho
2025-10-01	municipality	39387	39000	39	高知県	吾川郡	仁淀川町	によどがわちょう	高知県 仁淀川町	niyodogawa-cho
2025-10-01	municipality	39401	39000	39	高知県	高岡郡	中土佐町	なかとさちょう	高知県 中土佐町	nakatosa-cho
2025-10-01	municipality	39402	39000	39	高知県	高岡郡	佐川町	さかわちょう	高知県 佐川町	sakawa-cho
2025-10-01	municipality	39403	39000	39	高知県	高岡郡	越知町	おちちょう	高知県 越知町	ochi-cho
2025-10-01	municipality	39405	39000	39	高知県	高岡郡	檮原町	ゆすはらちょう	高知県 檮原町	yusuhara-cho
2025-10-01	municipality	39410	39000	39	高知県	高岡郡	日高村	ひだかむら	高知県 日高村	hidaka-mura
2025-10-01	municipality	39411	39000	39	高知県	高岡郡	津野町	つのちょう	高知県 津野町	kochi-tsuno-cho
2025-10-01	municipality	39412	39000	39	高知県	高岡郡	四万十町	しまんとちょう	高知県 四万十町	shimanto-cho
2025-10-01	municipality	39424	39000	39	高知県	幡多郡	大月町	おおつきちょう	高知県 大月町	otsuki-cho
2025-10-01	municipality	39427	39000	39	高知県	幡多郡	三原村	みはらむら	高知県 三原村	mihara-mura
2025-10-01	municipality	39428	39000	39	高知県	幡多郡	黒潮町	くろしおちょう	高知県 黒潮町	kuroshio-cho
2025-10-01	prefecture	40000		40	福岡県		福岡県	ふくおかけん	福岡県	fukuoka-ken
2025-10-01	municipality	40100	40000	40	福岡県		北九州市	きたきゅうしゅうし	福岡県 北九州市	kitakyushu-shi
2025-10-01	municipality	40130	40000	40	福岡県		福岡市	ふくおかし	福岡県 福岡市	fukuoka-shi
2025-10-01	municipality	40202	40000	40	福岡県		大牟田市	おおむたし	福岡県 大牟田市	omuta-shi
2025-10-01	municipality	40203	40000	40	福岡県		久留米市	くるめし	福岡県 久留米市	kurume-shi
2025-10-01	municipality	40204	40000	40	福岡県		直方市	のおがたし	福岡県 直方市	nogata-shi
2025-10-01	municipality	40205	40000	40	福岡県		飯塚市	いいづかし	福岡県 飯塚市	iizuka-shi
2025-10-01	municipality	40206	40000	40	福岡県		田川市	たがわし	福岡県 田川市	joho-shi
2025-10-01	municipality	40207	40000	40	福岡県		柳川市	やながわし	福岡県 柳川市	yanagawa-shi
2025-10-01	municipality	40210	40000	40	福岡県		八女市	やめし	福岡県 八女市	yame-shi
2025-10-01	municipality	40211	40000	40	福岡県		筑後市	ちくごし	福岡県 筑後市	chikugo-shi
2025-10-01	municipality	40212	40000	40	福岡県		大川市	おおかわし	福岡県 大川市	okawa-shi
2025-10-01	municipality	40213	40000	40	福岡県		行橋市	ゆくはしし	福岡県 行橋市	yukuhashi-shi
2025-10-01	municipality	40214	40000	40	福岡県		豊前市	ぶぜんし	福岡県 豊前市	buzen-shi
2025-10-01	municipality	40215	40000	40	福岡県		中間市	なかまし	福岡県 中間市	nakama-shi
2025-10-01	municipality	40216	40000	40	福岡県		小郡市	おごおりし	福岡県 小郡市	ogori-shi
2025-10-01	municipality	40217	40000	40	福岡県		筑紫野市	ちくしのし	福岡県 筑紫野市	chikushino-shi
2025-10-01	municipality	40218	40000	40	福岡県		春日市	かすがし	福岡県 春日市	kasuga-shi
2025-10-01	municipality	40219	40000	40	福岡県		大野城市	おおのじょうし	福岡県 大野城市	onojo-shi
2025-10-01	municipality	40220	40000	40	福岡県		宗像市	むなかたし	福岡県 宗像市	munakata-shi
2025-10-01	municipality	40221	40000	40	福岡県		太宰府市	だざいふし	福岡県 太宰府市	dazaifu-shi
2025-10-01	municipality	40223	40000	40	福岡県		古賀市	こがし	福岡県 古賀市	koga-shi
2025-10-01	municipality	40224	40000	40	福岡県		福津市	ふくつし	福岡県 福津市	fukutsu-shi
2025-10-01	municipality	40225	40000	40	福岡県		うきは市	うきはし	福岡県 うきは市	ukiha-shi
2025-10-01	municipality	40226	40000	40	福岡県		宮若市	みやわかし	福岡県 宮若市	miyawaka-shi
2025-10-01	municipality	40227	40000	40	福岡県		嘉麻市	かまし	福岡県 嘉麻市	kama-shi
2025-10-01	municipality	40228	40000	40	福岡県		朝倉市	あさくらし	福岡県 朝倉市	asakura-shi
2025-10-01	municipality	40229	40000	40	福岡県		みやま市	みやまし	福岡県 みやま市	miyama-shi
2025-10-01	municipality	40230	40000	40	福岡県		糸島市	いとしまし	福岡県 糸島市	itoshima-shi
2025-10-01	municipality	40231	40000	40	福岡県		那珂川市	なかがわし	福岡県 那珂川市	nakagawa-shi
2025-10-01	municipality	40341	40000	40	福岡県	糟屋郡	宇美町	うみまち	福岡県 宇美町	umi-cho
2025-10-01	municipality	40342	40000	40	福岡県	糟屋郡	篠栗町	ささぐりまち	福岡県 篠栗町	sasaguri-cho
2025-10-01	municipality	40343	40000	40	福岡県	糟屋郡	志免町	しめまち	福岡県 志免町	shime-cho
2025-10-01	municipality	40344	40000	40	福岡県	糟屋郡	須恵町	すえまち	福岡県 須恵町	sue-cho
2025-10-01	municipality	40345	40000	40	福岡県	糟屋郡	新宮町	しんぐうまち	福岡県 新宮町	shingu-cho
2025-10-01	municipality	40348	40000	40	福岡県	糟屋郡	久山町	ひさやままち	福岡県 久山町	hisayama-cho
2025-10-01	municipality	40349	40000	40	福岡県	糟屋郡	粕屋町	かすやまち	福岡県 粕屋町	kasuya-cho
2025-10-01	municipality	40381	40000	40	福岡県	遠賀郡	芦屋町	あしやまち	福岡県 芦屋町	ashiya-cho
2025-10-01	municipality	40382	40000	40	福岡県	遠賀郡	水巻町	みずまきまち	福岡県 水巻町	mizumaki-cho
2025-10-01	municipality	40383	40000	40	福岡県	遠賀郡	岡垣町	おかがきまち	福岡県 岡垣町	okagaki-cho
2025-10-01	municipality	40384	40000	40	福岡県	遠賀郡	遠賀町	おんがちょう	福岡県 遠賀町	onga-cho
2025-10-01	municipality	40401	40000	40	福岡県	鞍手郡	小竹町	こたけまち	福岡県 小竹町	kotake-cho
2025-10-01	municipality	40402	40000	40	福岡県	鞍手郡	鞍手町	くらてまち	福岡県 鞍手町	kurate-cho
2025-10-01	municipality	40421	40000	40	福岡県	嘉穂郡	桂川町	けいせんまち	福岡県 桂川町	keisen-cho
2025-10-01	municipality	40447	40000	40	福岡県	朝倉郡	筑前町	ちくぜんまち	福岡県 筑前町	chikuzen-cho
2025-10-01	municipality	40448	40000	40	福岡県	朝倉郡	東峰村	とうほうむら	福岡県 東峰村	toho-info-mura
2025-10-01	municipality	40503	40000	40	福岡県	三井郡	大刀洗町	たちあらいまち	福岡県 大刀洗町	tachiarai-cho
2025-10-01	municipality	40522	40000	40	福岡県	三潴郡	大木町	おおきまち	福岡県 大木町	ooki-cho
2025-10-01	municipality	40544	40000	40	福岡県	八女郡	広川町	ひろかわまち	福岡県 広川町	hirokawa-cho
2025-10-01	municipality	40601	40000	40	福岡県	田川郡	香春町	かわらまち	福岡県 香春町	kawara-cho
2025-10-01	municipality	40602	40000	40	福岡県	田川郡	添田町	そえだまち	福岡県 添田町	soeda-cho
2025-10-01	municipality	40604	40000	40	福岡県	田川郡	糸田町	いとだまち	福岡県 糸田町	itoda-cho
2025-10-01	municipality	40605	40000	40	福岡県	田川郡	川崎町	かわさきまち	福岡県 川崎町	town-kawasaki-cho
2025-10-01	municipality	40608	40000	40	福岡県	田川郡	大任町	おおとうまち	福岡県 大任町	oto-cho
2025-10-01	municipality	40609	40000	40	福岡県	田川郡	赤村	あかむら	福岡県 赤村	akamura-mura
2025-10-01	municipality	40610	40000	40	福岡県	田川郡	福智町	ふくちまち	福岡県 福智町	fukuchi-cho
2025-10-01	municipality	40621	40000	40	福岡県	京都郡	苅田町	かんだまち	福岡県 苅田町	kanda-cho
2025-10-01	municipality	40625	40000	40	福岡県	京都郡	みやこ町	みやこまち	福岡県 みやこ町	miyako-cho
2025-10-01	municipality	40642	40000	40	福岡県	築上郡	吉富町	よしとみまち	福岡県 吉富町	yoshitomi-cho
2025-10-01	municipality	40646	40000	40	福岡県	築上郡	上毛町	こうげまち	福岡県 上毛町	koge-cho
2025-10-01	municipality	40647	40000	40	福岡県	築上郡	築上町	ちくじょうまち	福岡県 築上町	chikujo-cho
2025-10-01	prefecture	41000		41	佐賀県		佐賀県	さがけん	佐賀県	saga-ken
2025-10-01	municipality	41201	41000	41	佐賀県		佐賀市	さがし	佐賀県 佐賀市	saga-shi
2025-10-01	municipality	41202	41000	41	佐賀県		唐津市	からつし	佐賀県 唐津市	karatsu-shi
2025-10-01	municipality	41203	41000	41	佐賀県		鳥栖市	とすし	佐賀県 鳥栖市	tosu-shi
2025-10-01	municipality	41204	41000	41	佐賀県		多久市	たくし	佐賀県 多久市	taku-shi
2025-10-01	municipality	41205	41000	41	佐賀県		伊万里市	いまりし	佐賀県 伊万里市	imari-shi
2025-10-01	municipality	41206	41000	41	佐賀県		武雄市	たけおし	佐賀県 武雄市	takeo-shi
2025-10-01	municipality	41207	41000	41	佐賀県		鹿島市	かしまし	佐賀県 鹿島市	saga-kashima-shi
2025-10-01	municipality	41208	41000	41	佐賀県		小城市	おぎし	佐賀県 小城市	ogi-shi
2025-10-01	municipality	41209	41000	41	佐賀県		嬉野市	うれしのし	佐賀県 嬉野市	ureshino-shi
2025-10-01	municipality	41210	41000	41	佐賀県		神埼市	かんざきし	佐賀県 神埼市	kanzaki-shi
2025-10-01	municipality	41327	41000	41	佐賀県	神埼郡	吉野ヶ里町	よしのがりちょう	佐賀県 吉野ヶ里町	yoshinogari-cho
2025-10-01	municipality	41341	41000	41	佐賀県	三養基郡	基山町	きやまちょう	佐賀県 基山町	kiyama-cho
2025-10-01	municipality	41345	41000	41	佐賀県	三養基郡	上峰町	かみみねちょう	佐賀県 上峰町	kamimine-cho
2025-10-01	municipality	41346	41000	41	佐賀県	三養基郡	みやき町	みやきちょう	佐賀県 みやき町	miyaki-cho
2025-10-01	municipality	41387	41000	41	佐賀県	東松浦郡	玄海町	げんかいちょう	佐賀県 玄海町	genkai-cho
2025-10-01	municipality	41401	41000	41	佐賀県	西松浦郡	有田町	ありたちょう	佐賀県 有田町	arita-cho
2025-10-01	municipality	41423	41000	41	佐賀県	杵島郡	大町町	おおまちちょう	佐賀県 大町町	omachi-cho
2025-10-01	municipality	41424	41000	41	佐賀県	杵島郡	江北町	こうほくまち	佐賀県 江北町	kouhoku-cho
2025-10-01	municipality	41425	41000	41	佐賀県	杵島郡	白石町	しろいしちょう	佐賀県 白石町	shiroishi-cho
2025-10-01	municipality	41441	41000	41	佐賀県	藤津郡	太良町	たらちょう	佐賀県 太良町	tara-cho
2025-10-01	prefecture	42000		42	長崎県		長崎県	ながさきけん	長崎県	nagasaki-ken
2025-10-01	municipality	42201	42000	42	長崎県		長崎市	ながさきし	長崎県 長崎市	nagasaki-shi
2025-10-01	municipality	42202	42000	42	長崎県		佐世保市	させぼし	長崎県 佐世保市	sasebo-shi
2025-10-01	municipality	42203	42000	42	長崎県		島原市	しまばらし	長崎県 島原市	shimabara-shi
2025-10-01	municipality	42204	42000	42	長崎県		諫早市	いさはやし	長崎県 諫早市	isahaya-shi
2025-10-01	municipality	42205	42000	42	長崎県		大村市	おおむらし	長崎県 大村市	omura-shi
2025-10-01	municipality	42207	42000	42	長崎県		平戸市	ひらどし	長崎県 平戸市	hirado-shi
2025-10-01	municipality	42208	42000	42	長崎県		松浦市	まつうらし	長崎県 松浦市	city-matsuura-shi
2025-10-01	municipality	42209	42000	42	長崎県		対馬市	つしまし	長崎県 対馬市	tsushima-shi
2025-10-01	municipality	42210	42000	42	長崎県		壱岐市	いきし	長崎県 壱岐市	iki-shi
2025-10-01	municipality	42211	42000	42	長崎県		五島市	ごとうし	長崎県 五島市	goto-shi
2025-10-01	municipality	42212	42000	42	長崎県		西海市	さいかいし	長崎県 西海市	saikai-shi
2025-10-01	municipality	42213	42000	42	長崎県		雲仙市	うんぜんし	長崎県 雲仙市	unzen-shi
2025-10-01	municipality	42214	42000	42	長崎県		南島原市	みなみしまばらし	長崎県 南島原市	minamishimabara-shi
2025-10-01	municipality	42307	42000	42	長崎県	西彼杵郡	長与町	ながよちょう	長崎県 長与町	webtown-cho
2025-10-01	municipality	42308	42000	42	長崎県	西彼杵郡	時津町	とぎつちょう	長崎県 時津町	togitsu-cho
2025-10-01	municipality	42321	42000	42	長崎県	東彼杵郡	東彼杵町	ひがしそのぎちょう	長崎県 東彼杵町	sonogi-cho
2025-10-01	municipality	42322	42000	42	長崎県	東彼杵郡	川棚町	かわたなちょう	長崎県 川棚町	kawatana-cho
2025-10-01	municipality	42323	42000	42	長崎県	東彼杵郡	波佐見町	はさみちょう	長崎県 波佐見町	hasami-cho
2025-10-01	municipality	42383	42000	42	長崎県	北松浦郡	小値賀町	おぢかちょう	長崎県 小値賀町	ojika-cho
2025-10-01	municipality	42391	42000	42	長崎県	北松浦郡	佐々町	さざちょう	長崎県 佐々町	sazacho-nagasaki-cho
2025-10-01	municipality	42411	42000	42	長崎県	南松浦郡	新上五島町	しんかみごとうちょう	長崎県 新上五島町	official-cho
2025-10-01	prefecture	43000		43	熊本県		熊本県	くまもとけん	熊本県	kumamoto-ken
2025-10-01	municipality	43100	43000	43	熊本県		熊本市	くまもとし	熊本県 熊本市	kumamoto-shi
2025-10-01	municipality	43202	43000	43	熊本県		八代市	やつしろし	熊本県 八代市	yatsushiro-shi
2025-10-01	municipality	43203	43000	43	熊本県		人吉市	ひとよしし	熊本県 人吉市	hitoyoshi-shi
2025-10-01	municipality	43204	43000	43	熊本県		荒尾市	あらおし	熊本県 荒尾市	arao-shi
2025-10-01	municipality	43205	43000	43	熊本県		水俣市	みなまたし	熊本県 水俣市	minamata-shi
2025-10-01	municipality	43206	43000	43	熊本県		玉名市	たまなし	熊本県 玉名市	tamana-shi
2025-10-01	municipality	43208	43000	43	熊本県		山鹿市	やまがし	熊本県 山鹿市	yamaga-shi
2025-10-01	municipality	43210	43000	43	熊本県		菊池市	きくちし	熊本県 菊池市	kikuchi-shi
2025-10-01	municipality	43211	43000	43	熊本県		宇土市	うとし	熊本県 宇土市	uto-shi
2025-10-01	municipality	43212	43000	43	熊本県		上天草市	かみあまくさし	熊本県 上天草市	kamiamakusa-shi
2025-10-01	municipality	43213	43000	43	熊本県		宇城市	うきし	熊本県 宇城市	uki-shi
2025-10-01	municipality	43214	43000	43	熊本県		阿蘇市	あそし	熊本県 阿蘇市	aso-shi
2025-10-01	municipality	43215	43000	43	熊本県		天草市	あまくさし	熊本県 天草市	amakusa-shi
2025-10-01	municipality	43216	43000	43	熊本県		合志市	こうしし	熊本県 合志市	koshi-shi
2025-10-01	municipality	43348	43000	43	熊本県	下益城郡	美里町	みさとまち	熊本県 美里町	kumamoto-misato-cho
2025-10-01	municipality	43364	43000	43	熊本県	玉名郡	玉東町	ぎょくとうまち	熊本県 玉東町	gyokuto-cho
2025-10-01	municipality	43367	43000	43	熊本県	玉名郡	南関町	なんかんまち	熊本県 南関町	nankan-cho
2025-10-01	municipality	43368	43000	43	熊本県	玉名郡	長洲町	ながすまち	熊本県 長洲町	nagasu-cho
2025-10-01	municipality	43369	43000	43	熊本県	玉名郡	和水町	なごみまち	熊本県 和水町	nagomi-cho
2025-10-01	municipality	43403	43000	43	熊本県	菊池郡	大津町	おおづまち	熊本県 大津町	ozu-cho
2025-10-01	municipality	43404	43000	43	熊本県	菊池郡	菊陽町	きくようまち	熊本県 菊陽町	kikuyo-cho
2025-10-01	municipality	43423	43000	43	熊本県	阿蘇郡	南小国町	みなみおぐにまち	熊本県 南小国町	minamioguni-cho
2025-10-01	municipality	43424	43000	43	熊本県	阿蘇郡	小国町	おぐにまち	熊本県 小国町	kumamoto-oguni-cho
2025-10-01	municipality	43425	43000	43	熊本県	阿蘇郡	産山村	うぶやまむら	熊本県 産山村	ubuyama-v-mura
2025-10-01	municipality	43428	43000	43	熊本県	阿蘇郡	高森町	たかもりまち	熊本県 高森町	takamori-cho
2025-10-01	municipality	43432	43000	43	熊本県	阿蘇郡	西原村	にしはらむら	熊本県 西原村	nishihara-mura
2025-10-01	municipality	43433	43000	43	熊本県	阿蘇郡	南阿蘇村	みなみあそむら	熊本県 南阿蘇村	minamiaso-mura
2025-10-01	municipality	43441	43000	43	熊本県	上益城郡	御船町	みふねまち	熊本県 御船町	mifune-cho
2025-10-01	municipality	43442	43000	43	熊本県	上益城郡	嘉島町	かしままち	熊本県 嘉島町	kumamoto-kashima-cho
2025-10-01	municipality	43443	43000	43	熊本県	上益城郡	益城町	ましきまち	熊本県 益城町	mashiki-cho
