code	address	place	lat	lon
16-7	京都市西京区大原野上里男鹿町21	男鹿公園	34.9483427	135.6870128
16-8	京都市西京区大原野上里鳥見町23	鳥見公園	34.9463932	135.6920133
17-1	京都市西京区大原野外畑町451番地	外畑公民館		
17-2	京都市西京区大原野出灰町298番地の1	西城茂一方	34.9350158	135.6038481
17-3	京都市西京区大原野外畑町126番地	小原園芸方	34.96738	135.6171856
18-1	京都市西京区大枝西長町	京都府道第10号	34.9715143	135.6606346
18-2	京都市西京区大枝西長町1番地の4	清原則之方	34.9676376	135.6614403
18-3	京都市西京区大枝西新林町五丁目7	西新林公園	34.9680837	135.6679528
18-4	京都市西京区大枝西新林町六丁目300-4他	西新林南公園	34.9679996	135.6650484
18-5	京都市西京区大枝西新林町四丁目4番地	新林小学校(東側)	34.9691382	135.670945
18-6	京都市西京区大枝東新林町三丁目	UR都市機構洛西新林団地	34.9663144	135.6710702
18-7	京都市西京区大枝東長町1番地の47	三宅清司方	34.96662	135.6784167
18-8	京都市西京区大枝西新林町二丁目	UR都市機構洛西新林北団地	34.9721823	135.6685475
18-9	京都市西京区大枝西新林町三丁目2	新林池公園	34.9710961	135.6690276
19-1	京都市西京区大原野西境谷町三丁目1	西境谷南公園(西側)	34.9616487	135.6690268
19-2	京都市西京区大原野西境谷町三丁目	府営住宅洛西西境谷団地(南西角)	34.9603825	135.671752
19-3	京都市西京区大原野西境谷町三丁目5番地	境谷小学校(北側)	34.9628504	135.6712678
19-4	京都市西京区大原野西境谷町二丁目	UR都市機構洛西境谷西住宅前の道路	34.9658622	135.6691532
19-5	京都市西京区大原野東境谷町二丁目	洛西中央歩道橋	34.9647952	135.6747041
19-6	京都市西京区大原野東境谷町二丁目	ラクセーヌ専門店南側入口付近	34.9612255	135.6771503
19-7	京都市西京区大原野東境谷町二丁目	境谷東歩道橋	34.9632477	135.6750903
20-1	京都市西京区大枝北福西町一丁目他	小畑川中央公園	34.9647745	135.6769905
20-2	京都市西京区大枝南福西町一丁目	南福西市営住宅(西側)	34.9592428	135.680425
20-3	京都市西京区大枝南福西町三丁目19	南福西公園	34.9560571	135.6854763
20-4	京都市西京区大枝北福西町二丁目21-8	北福西南児童公園	34.9614315	135.6843527
20-5	京都市西京区大枝南福西町一丁目3番地	元西陵中学校(北東角)	34.9590034	135.6834737
20-6	京都市西京区大枝北福西町三丁目3	福西公園(北東角)	34.9611844	135.6815991
20-7	京都市西京区大枝北福西町一丁目	北福西市営住宅(25棟北側)	34.9645025	135.6793354
21-1	京都市西京区大原野西竹の里町一丁目	西緑地南公園	34.9582228	135.6679408
21-2	京都市西京区大原野東竹の里町三丁目1番地	東竹の里歩道橋	34.95534	135.6799695
21-3	京都市西京区大原野東竹の里町四丁目	元竹の里小学校(正門)	34.9577031	135.6760559
21-4	京都市西京区大原野東竹の里町四丁目	洛西東竹の里市営住宅(北東角)	34.9558653	135.6774292
21-5	京都市西京区大原野西竹の里町二丁目1	竹の里公園(北西角)	34.9566335	135.6714623
21-6	京都市西京区大原野東竹の里町二丁目	UR都市機構洛西竹の里団地	34.9600759	135.6772138
21-7	京都市西京区大原野東竹の里町一丁目	府営住宅洛西竹の里団地	34.9589189	135.6734462
